2025-06-28T22:37:17.910Z | 18.93
2025-06-28T22:37:48.472Z | 44.72
2025-06-28T22:38:15.305Z | 3.97
2025-06-28T22:38:34.288Z | 1.58
2025-06-28T22:39:07.462Z | 1.18
2025-06-28T22:39:23.473Z | 1.65
2025-06-28T22:39:38.465Z | 1.42
2025-06-28T22:40:08.468Z | 4.29
2025-06-28T22:40:18.467Z | 1.07
2025-06-28T22:40:44.524Z | 3.62
2025-06-28T22:41:09.527Z | 3.41
2025-06-28T22:41:28.461Z | 1.56
2025-06-28T22:41:48.466Z | 2.03
2025-06-28T22:42:08.464Z | 2.04
2025-06-28T22:42:33.475Z | 4.07
2025-06-28T22:42:49.948Z | 1.82
2025-06-28T22:43:58.465Z | 113.84
2025-06-28T22:44:14.948Z | 1.49
2025-06-28T22:44:24.950Z | 1.09
2025-06-28T22:44:38.468Z | 1.08
2025-06-28T22:45:04.943Z | 4.58
2025-06-28T22:45:33.467Z | 3.67
2025-06-28T22:45:48.462Z | 1.32
2025-06-28T22:46:08.503Z | 1.6
2025-06-28T22:46:23.462Z | 1.68
2025-06-28T22:46:34.531Z | 1.19
2025-06-28T22:46:54.525Z | 2.3
2025-06-28T22:47:23.462Z | 3.66
2025-06-28T22:47:49.524Z | 4.76
2025-06-28T22:48:24.531Z | 7.56
2025-06-28T22:48:58.465Z | 6.71
2025-06-28T22:49:18.467Z | 1.77
2025-06-28T22:49:38.471Z | 2.02
2025-06-28T22:49:53.471Z | 1.79
2025-06-28T22:50:28.463Z | 6.86
2025-06-28T22:50:43.471Z | 1.05
2025-06-28T22:51:03.470Z | 2.53
2025-06-28T22:51:13.462Z | 1
2025-06-28T22:51:43.467Z | 4.24
2025-06-28T22:51:59.523Z | 1.66
2025-06-28T22:52:18.460Z | 1.76
2025-06-28T22:52:44.948Z | 4.88
2025-06-28T22:52:59.529Z | 1.31
2025-06-28T22:53:53.463Z | 29.69
2025-06-28T22:54:18.464Z | 3.5
2025-06-28T22:54:34.530Z | 1.63
2025-06-28T22:54:48.464Z | 1.18
2025-06-28T22:55:49.526Z | 73.16
2025-06-28T22:56:03.463Z | 1
2025-06-28T22:56:44.279Z | 14.14
2025-06-28T22:57:22.316Z | 7.53
2025-06-28T22:58:22.289Z | 4.78
2025-06-28T22:59:22.292Z | 1
2025-06-28T23:00:22.285Z | 1.12
2025-06-28T23:01:22.289Z | 9.41
2025-06-28T23:02:22.281Z | 2.53
2025-06-28T23:03:22.286Z | 475.52
2025-06-28T23:04:22.297Z | 4.58
2025-06-28T23:05:22.288Z | 1.02
2025-06-28T23:06:22.320Z | 3.49
2025-06-28T23:07:22.306Z | 2.17
2025-06-28T23:08:22.299Z | 1.02
2025-06-28T23:09:22.290Z | 1.06
2025-06-28T23:10:22.330Z | 1.15
2025-06-28T23:11:22.690Z | 1.12
2025-06-28T23:12:22.285Z | 3.51
2025-06-28T23:13:22.293Z | 1.5
2025-06-28T23:14:22.568Z | 3.4
2025-06-28T23:15:22.559Z | 1.96
2025-06-28T23:18:22.356Z | 4.38
2025-06-28T23:21:22.384Z | 1.16
2025-06-28T23:24:22.317Z | 1.63
2025-06-28T23:26:22.383Z | 2.57
2025-06-28T23:27:22.623Z | 1.58
2025-06-28T23:28:22.450Z | 1.37
2025-06-28T23:29:22.412Z | 1.36
2025-06-28T23:30:18.992Z | 3.83
2025-06-28T23:30:33.468Z | 1.37
2025-06-28T23:30:43.465Z | 1.12
2025-06-28T23:31:28.467Z | 17.33
2025-06-28T23:31:40.283Z | 1.09
2025-06-28T23:32:04.309Z | 2.06
2025-06-28T23:32:22.305Z | 2.36
2025-06-28T23:33:22.305Z | 1
2025-06-28T23:34:22.338Z | 2.25
2025-06-28T23:35:22.300Z | 3.62
2025-06-28T23:36:22.285Z | 1
2025-06-28T23:37:22.289Z | 1.32
2025-06-28T23:38:22.292Z | 1.69
2025-06-28T23:39:22.286Z | 3.1
2025-06-28T23:40:22.301Z | 5.29
2025-06-28T23:41:22.313Z | 1.56
2025-06-28T23:42:22.286Z | 1.06
2025-06-28T23:43:22.315Z | 20.73
2025-06-28T23:44:22.467Z | 2.37
2025-06-28T23:45:22.376Z | 4.29
2025-06-28T23:46:22.455Z | 4.55
2025-06-28T23:47:22.429Z | 1.21
2025-06-28T23:48:22.524Z | 13.66
2025-06-28T23:49:22.583Z | 1.55
2025-06-28T23:50:22.423Z | 1.87
2025-06-28T23:51:22.324Z | 1.19
2025-06-28T23:53:22.349Z | 1.59
2025-06-28T23:56:22.378Z | 1.13
2025-06-28T23:57:39.436Z | 1.04
2025-06-28T23:57:44.953Z | 4.71
2025-06-28T23:58:09.525Z | 2.99
2025-06-28T23:58:43.468Z | 6.06
2025-06-28T23:59:08.475Z | 3.28
2025-06-28T23:59:30.290Z | 2.45
2025-06-28T23:59:49.280Z | 1.56
2025-06-29T00:00:18.328Z | 1.96
2025-06-29T00:00:33.476Z | 1.3
2025-06-29T00:00:49.525Z | 1.63
2025-06-29T00:01:04.290Z | 1.2
2025-06-29T00:01:14.285Z | 1.09
2025-06-29T00:01:58.161Z | 10.98
2025-06-29T00:02:34.526Z | 11.43
2025-06-29T00:02:54.295Z | 1.31
2025-06-29T00:03:04.296Z | 1.05
2025-06-29T00:04:22.311Z | 1.27
2025-06-29T00:05:22.332Z | 1.38
2025-06-29T00:05:51.794Z | 6.67
2025-06-29T00:06:04.952Z | 1.17
2025-06-29T00:06:49.284Z | 12.63
2025-06-29T00:07:22.321Z | 2.96
2025-06-29T00:08:22.306Z | 1.09
2025-06-29T00:09:22.286Z | 1.18
2025-06-29T00:15:21.213Z | 4.72
2025-06-29T00:15:28.479Z | 4.6
2025-06-29T00:15:43.466Z | 1.25
2025-06-29T00:23:50.642Z | 1.32
2025-06-29T00:23:53.467Z | 7.52
2025-06-29T00:24:08.467Z | 1.15
2025-06-29T00:24:23.475Z | 1.05
2025-06-29T00:24:30.285Z | 1.08
2025-06-29T00:24:44.294Z | 1.11
2025-06-29T00:25:35.447Z | 21.5
2025-06-29T00:26:19.285Z | 21.49
2025-06-29T00:27:17.654Z | 1.08
2025-06-29T00:27:29.528Z | 4.31
2025-06-29T00:27:49.537Z | 1.52
2025-06-29T00:28:04.950Z | 1.74
2025-06-29T00:28:24.532Z | 1.56
2025-06-29T00:28:43.476Z | 1.69
2025-06-29T00:28:58.475Z | 1.38
2025-06-29T00:29:13.467Z | 1.28
2025-06-29T00:29:28.460Z | 1.88
2025-06-29T00:29:45.101Z | 1.42
2025-06-29T00:30:08.538Z | 2.82
2025-06-29T00:30:33.470Z | 3.04
2025-06-29T00:30:44.953Z | 1.07
2025-06-29T00:31:08.510Z | 1.84
2025-06-29T00:31:34.570Z | 6.93
2025-06-29T00:31:48.468Z | 1
2025-06-29T00:32:24.951Z | 10.03
2025-06-29T00:32:39.949Z | 1.3
2025-06-29T00:33:08.463Z | 4.89
2025-06-29T00:33:39.535Z | 4.84
2025-06-29T00:34:08.465Z | 3.58
2025-06-29T00:34:24.523Z | 1.5
2025-06-29T00:34:39.528Z | 1.38
2025-06-29T00:34:53.493Z | 1.13
2025-06-29T00:35:13.465Z | 2.27
2025-06-29T00:35:28.467Z | 1.39
2025-06-29T00:35:43.473Z | 1
2025-06-29T00:36:03.527Z | 1.06
2025-06-29T00:36:24.531Z | 2.05
2025-06-29T00:36:44.530Z | 2.54
2025-06-29T00:37:08.467Z | 2.4
2025-06-29T00:37:33.466Z | 3.35
2025-06-29T00:37:53.472Z | 1.76
2025-06-29T00:38:04.954Z | 1
2025-06-29T00:38:29.952Z | 3.3
2025-06-29T00:38:48.477Z | 1.44
2025-06-29T00:39:18.462Z | 4.5
2025-06-29T00:39:28.464Z | 1.17
2025-06-29T00:39:48.470Z | 1.58
2025-06-29T00:40:04.950Z | 2.21
2025-06-29T00:40:19.530Z | 1.3
2025-06-29T00:40:33.468Z | 1.18
2025-06-29T00:40:58.489Z | 2
2025-06-29T00:41:09.287Z | 1.13
2025-06-29T00:41:19.338Z | 1.13
2025-06-29T00:42:23.473Z | 199.92
2025-06-29T00:42:43.467Z | 1.76
2025-06-29T00:43:09.949Z | 4.69
2025-06-29T00:43:23.472Z | 1.19
2025-06-29T00:43:38.467Z | 1.07
2025-06-29T00:43:53.461Z | 1.52
2025-06-29T00:44:08.462Z | 1.17
2025-06-29T00:44:19.612Z | 1.22
2025-06-29T00:44:38.465Z | 1.71
2025-06-29T00:45:13.466Z | 8.11
2025-06-29T00:45:43.462Z | 5.83
2025-06-29T00:46:38.505Z | 36.2
2025-06-29T00:46:58.472Z | 1.28
2025-06-29T00:47:23.465Z | 3.48
2025-06-29T00:47:33.461Z | 1.07
2025-06-29T00:47:49.523Z | 1.6
2025-06-29T00:48:23.465Z | 5.38
2025-06-29T00:48:33.462Z | 1.09
2025-06-29T00:48:44.946Z | 1.15
2025-06-29T00:49:03.465Z | 1.68
2025-06-29T00:49:33.474Z | 4.63
2025-06-29T00:49:44.944Z | 1.31
2025-06-29T00:50:18.468Z | 5.94
2025-06-29T00:50:58.465Z | 9.19
2025-06-29T00:51:13.461Z | 1.28
2025-06-29T00:51:28.484Z | 1.27
2025-06-29T00:51:43.467Z | 1.42
2025-06-29T00:51:58.462Z | 1.67
2025-06-29T00:52:18.473Z | 2.31
2025-06-29T00:52:39.538Z | 2.35
2025-06-29T00:53:09.950Z | 5.68
2025-06-29T00:53:24.531Z | 1.31
2025-06-29T00:54:08.473Z | 13.08
2025-06-29T00:54:23.469Z | 1.37
2025-06-29T00:54:38.463Z | 1.42
2025-06-29T00:55:13.469Z | 8.18
2025-06-29T00:55:28.464Z | 1.2
2025-06-29T00:55:43.464Z | 1.32
2025-06-29T00:56:08.470Z | 3.44
2025-06-29T00:57:23.461Z | 1.41
2025-06-29T00:57:38.468Z | 4.04
2025-06-29T00:57:53.484Z | 1.16
2025-06-29T00:58:13.463Z | 2.09
2025-06-29T00:58:38.466Z | 3.67
2025-06-29T00:59:03.461Z | 2.72
2025-06-29T00:59:23.465Z | 2.1
2025-06-29T00:59:43.469Z | 2.87
2025-06-29T01:00:13.471Z | 4.11
2025-06-29T01:00:49.530Z | 9.85
2025-06-29T01:01:03.461Z | 1.01
2025-06-29T01:01:18.470Z | 1.47
2025-06-29T01:01:34.529Z | 1.56
2025-06-29T01:01:49.527Z | 1.38
2025-06-29T01:02:08.471Z | 1.95
2025-06-29T01:02:23.463Z | 1.36
2025-06-29T01:02:38.575Z | 1.31
2025-06-29T01:02:59.522Z | 3
2025-06-29T01:03:18.468Z | 1.49
2025-06-29T01:03:28.464Z | 1.02
2025-06-29T01:03:38.462Z | 1.07
2025-06-29T01:03:54.952Z | 1.4
2025-06-29T01:04:08.471Z | 1.16
2025-06-29T01:04:28.472Z | 1.92
2025-06-29T01:05:28.464Z | 64.49
2025-06-29T01:05:43.471Z | 1.5
2025-06-29T01:06:03.465Z | 1.93
2025-06-29T01:06:34.956Z | 6.68
2025-06-29T01:06:58.464Z | 2.52
2025-06-29T01:07:13.463Z | 1.46
2025-06-29T01:07:33.461Z | 2.15
2025-06-29T01:41:48.636Z | 8.18
2025-06-29T01:42:03.465Z | 1.72
2025-06-29T01:42:28.578Z | 4.02
2025-06-29T01:43:02.577Z | 8.62
2025-06-29T01:43:17.577Z | 1.38
2025-06-29T01:43:32.598Z | 1.3
2025-06-29T01:43:42.587Z | 1.08
2025-06-29T01:43:52.577Z | 1
2025-06-29T01:44:07.579Z | 1.12
2025-06-29T01:44:37.583Z | 6.11
2025-06-29T01:44:52.576Z | 1
2025-06-29T01:45:18.638Z | 5.07
2025-06-29T01:45:47.583Z | 4.42
2025-06-29T01:46:07.577Z | 1.54
2025-06-29T01:46:27.574Z | 2.2
2025-06-29T01:46:43.646Z | 1.61
2025-06-29T01:46:58.635Z | 1.49
2025-06-29T01:47:08.640Z | 1
2025-06-29T01:47:22.580Z | 1.08
2025-06-29T01:48:12.588Z | 31.01
2025-06-29T01:48:32.579Z | 1.89
2025-06-29T01:48:57.572Z | 3.15
2025-06-29T01:49:42.576Z | 16.53
2025-06-29T01:50:02.577Z | 2.46
2025-06-29T01:50:27.579Z | 3.14
2025-06-29T01:50:48.640Z | 2.07
2025-06-29T01:51:02.582Z | 1.06
2025-06-29T01:51:17.575Z | 1.52
2025-06-29T01:51:32.577Z | 1.35
2025-06-29T01:51:47.586Z | 1.62
2025-06-29T01:52:02.575Z | 1.29
2025-06-29T01:52:37.588Z | 7.47
2025-06-29T02:20:27.807Z | 1.57
2025-06-29T02:20:42.577Z | 4.69
2025-06-29T02:21:37.575Z | 34.2
2025-06-29T02:21:58.637Z | 2.14
2025-06-29T02:22:22.576Z | 2.88
2025-06-29T02:22:43.783Z | 2.31
2025-06-29T02:22:57.575Z | 1.01
2025-06-29T02:23:17.584Z | 1.85
2025-06-29T02:24:12.649Z | 35.74
2025-06-29T02:24:42.574Z | 3.83
2025-06-29T02:25:43.636Z | 70.74
2025-06-29T02:25:58.648Z | 1
2025-06-29T02:26:14.060Z | 1.28
2025-06-29T02:26:28.638Z | 1.24
2025-06-29T02:26:42.582Z | 1.05
2025-06-29T02:27:17.607Z | 9.91
2025-06-29T02:27:37.575Z | 1.72
2025-06-29T02:27:59.061Z | 2.85
2025-06-29T02:28:18.661Z | 1.83
2025-06-29T02:29:07.574Z | 21.83
2025-06-29T02:29:33.651Z | 3.87
2025-06-29T02:29:52.575Z | 1.3
2025-06-29T02:30:08.796Z | 1.53
2025-06-29T02:30:32.580Z | 2.77
2025-06-29T02:30:47.573Z | 1.29
2025-06-29T10:58:29.710Z | 537.08
2025-06-29T10:58:54.576Z | 61.01
2025-06-29T10:59:14.582Z | 1.61
2025-06-29T10:59:24.567Z | 1.21
2025-06-29T10:59:59.570Z | 6.42
2025-06-29T11:00:14.566Z | 1.18
2025-06-29T11:01:44.566Z | 715.13
2025-06-29T11:02:14.588Z | 3.34
2025-06-29T11:02:49.567Z | 9.22
2025-06-29T11:37:02.709Z | 6.39
2025-06-29T11:37:29.578Z | 3.9
2025-06-29T11:37:44.565Z | 1.36
2025-06-29T11:37:59.568Z | 1.24
2025-06-29T11:38:34.572Z | 6.94
2025-06-29T11:39:14.578Z | 16.12
2025-06-29T11:39:49.635Z | 6.59
2025-06-29T11:40:04.577Z | 1.01
2025-06-29T11:41:05.637Z | 1.3
2025-06-29T11:41:09.570Z | 1.93
2025-06-29T11:41:19.566Z | 12.98
2025-06-29T11:41:49.565Z | 2.72
2025-06-29T11:42:09.570Z | 2.17
2025-06-29T11:42:39.573Z | 4.18
2025-06-29T11:43:04.564Z | 4.21
2025-06-29T11:43:19.571Z | 1.07
2025-06-29T11:43:34.659Z | 1.14
2025-06-29T11:43:49.571Z | 1.38
2025-06-29T11:44:04.569Z | 1.59
2025-06-29T11:44:19.592Z | 1
2025-06-29T11:53:29.581Z | 10.18
2025-06-29T11:53:39.563Z | 5.62
2025-06-29T11:53:59.572Z | 1.82
2025-06-29T11:54:29.556Z | 4.64
2025-06-29T11:54:44.573Z | 1
2025-06-29T11:54:59.565Z | 1.3
2025-06-29T11:55:14.567Z | 1.12
2025-06-29T11:55:34.603Z | 2.51
2025-06-29T11:55:59.577Z | 3.5
2025-06-29T11:56:49.565Z | 26.12
2025-06-29T11:57:19.578Z | 4.28
2025-06-29T11:57:34.592Z | 1.06
2025-06-29T11:57:49.564Z | 1.46
2025-06-29T11:58:29.568Z | 14.17
2025-06-29T11:58:54.565Z | 2.28
2025-06-29T11:59:09.568Z | 1.42
2025-06-29T11:59:24.567Z | 1.24
2025-06-29T11:59:49.567Z | 2.63
2025-06-29T11:59:59.560Z | 1.15
2025-06-29T12:00:14.569Z | 1.16
2025-06-29T12:00:29.651Z | 1.31
2025-06-29T12:01:14.574Z | 23.34
2025-06-29T12:01:39.562Z | 2.05
2025-06-29T12:02:09.574Z | 4.52
2025-06-29T12:02:39.616Z | 4.94
2025-06-29T12:03:14.566Z | 7.81
2025-06-29T12:03:29.566Z | 1
2025-06-29T12:03:49.572Z | 2.97
2025-06-29T12:04:09.597Z | 1.44
2025-06-29T12:04:39.576Z | 5.82
2025-06-29T12:04:59.566Z | 1.8
2025-06-29T12:05:14.569Z | 1.41
2025-06-29T12:05:29.624Z | 1.18
2025-06-29T12:05:44.568Z | 1.52
2025-06-29T12:10:01.619Z | 1.07
2025-06-29T12:10:04.567Z | 1.22
2025-06-29T12:10:24.572Z | 6.62
2025-06-29T12:10:39.581Z | 1.05
2025-06-29T12:11:04.567Z | 4.54
2025-06-29T12:11:34.570Z | 3.3
2025-06-29T12:11:49.591Z | 1.04
2025-06-29T12:12:04.576Z | 1.68
2025-06-29T12:12:14.570Z | 1
2025-06-29T12:12:39.570Z | 2.05
2025-06-29T12:12:49.566Z | 1.07
2025-06-29T12:12:59.563Z | 1
2025-06-29T12:13:44.567Z | 14.22
2025-06-29T12:14:09.561Z | 2.13
2025-06-29T12:15:19.569Z | 219.95
2025-06-29T12:15:39.565Z | 1.34
2025-06-29T12:15:49.563Z | 1.22
2025-06-29T12:16:19.567Z | 4.67
2025-06-29T12:16:49.573Z | 3.58
2025-06-29T12:17:09.566Z | 1.81
2025-06-29T12:17:24.598Z | 1.24
2025-06-29T12:17:39.576Z | 1.3
2025-06-29T12:17:54.570Z | 1.62
2025-06-29T12:18:24.578Z | 4.13
2025-06-29T12:18:39.562Z | 1.19
2025-06-29T12:18:54.569Z | 1.43
2025-06-29T12:19:09.565Z | 1.24
2025-06-29T12:19:34.566Z | 3.86
2025-06-29T12:19:49.566Z | 1.01
2025-06-29T12:20:24.561Z | 10.58
2025-06-29T12:20:49.611Z | 2.01
2025-06-29T12:20:59.566Z | 1.02
2025-06-29T12:21:44.562Z | 18.94
2025-06-29T12:22:09.560Z | 2.91
2025-06-29T12:22:39.586Z | 4.6
2025-06-29T12:22:49.565Z | 1.02
2025-06-29T12:23:09.567Z | 2.09
2025-06-29T12:24:04.564Z | 46.12
2025-06-29T12:24:19.568Z | 1.08
2025-06-29T12:25:04.570Z | 14.59
2025-06-29T12:25:19.564Z | 1.36
2025-06-29T12:25:29.575Z | 1.01
2025-06-29T12:26:33.757Z | 13.39
2025-06-29T12:27:33.731Z | 1.36
2025-06-29T12:28:33.729Z | 1.12
2025-06-29T12:46:16.455Z | 1.66
2025-06-29T12:46:25.934Z | 1.14
2025-06-29T12:46:34.568Z | 1
2025-06-29T12:46:59.567Z | 2.95
2025-06-29T12:47:09.571Z | 1.07
2025-06-29T12:47:24.565Z | 1.43
2025-06-29T12:47:59.565Z | 7.82
2025-06-29T12:48:14.564Z | 1.24
2025-06-29T12:48:34.561Z | 1.75
2025-06-29T12:48:44.560Z | 1.05
2025-06-29T12:48:59.565Z | 1.15
2025-06-29T12:49:19.565Z | 2.21
2025-06-29T12:49:29.564Z | 1.16
2025-06-29T12:49:54.569Z | 2.74
2025-06-29T12:50:09.589Z | 1.41
2025-06-29T12:51:04.566Z | 50.2
2025-06-29T12:51:29.567Z | 2.58
2025-06-29T12:51:59.567Z | 5.39
2025-06-29T12:52:19.563Z | 1.39
2025-06-29T12:52:34.573Z | 1.78
2025-06-29T12:53:29.660Z | 7.01
2025-06-29T12:53:49.566Z | 11.11
2025-06-29T12:54:19.563Z | 4.19
2025-06-29T12:54:44.564Z | 3.89
2025-06-29T12:55:14.572Z | 3.27
2025-06-29T12:55:21.405Z | 3.27
2025-06-29T12:55:39.567Z | 3.61
